drug_name,generic_name
本草柴胡加竜骨牡蛎湯エキス顆粒－Ｍ,柴胡加竜骨牡蛎湯エキス
クラシエ柴胡加竜骨牡蛎湯エキス錠,柴胡加竜骨牡蛎湯エキス
コタロー柴胡桂枝湯エキス細粒,柴胡桂枝湯エキス
三和柴胡桂枝湯エキス細粒,柴胡桂枝湯エキス
ジュンコウ　柴胡桂枝湯ＦＣエキス細粒　医療用,柴胡桂枝湯エキス
クラシエ柴胡桂枝湯エキス細粒,柴胡桂枝湯エキス
オースギ柴胡桂枝湯エキスＧ,柴胡桂枝湯エキス
ＪＰＳ柴胡桂枝湯エキス顆粒〔調剤用〕,柴胡桂枝湯エキス
太虎堂の柴胡桂枝湯エキス顆粒,柴胡桂枝湯エキス
ツムラ柴胡桂枝湯エキス顆粒（医療用）,柴胡桂枝湯エキス
クラシエ柴胡桂枝湯エキス錠,柴胡桂枝湯エキス
コタロー柴胡桂枝乾姜湯エキス細粒,柴胡桂枝乾姜湯エキス
太虎堂の柴胡桂枝乾姜湯エキス顆粒,柴胡桂枝乾姜湯エキス
ツムラ柴胡桂枝乾姜湯エキス顆粒（医療用）,柴胡桂枝乾姜湯エキス
本草柴胡桂枝乾姜湯エキス顆粒－Ｍ,柴胡桂枝乾姜湯エキス
コタロー柴胡清肝湯エキス細粒,柴胡清肝湯エキス
ツムラ柴胡清肝湯エキス顆粒（医療用）,柴胡清肝湯エキス
クラシエ柴朴湯エキス細粒,柴朴湯エキス
ツムラ柴朴湯エキス顆粒（医療用）,柴朴湯エキス
クラシエ柴苓湯エキス細粒,柴苓湯エキス
ツムラ柴苓湯エキス顆粒（医療用）,柴苓湯エキス
オースギ酸棗仁湯エキスＧ,酸棗仁湯エキス
ツムラ酸棗仁湯エキス顆粒（医療用）,酸棗仁湯エキス
コタロー三黄瀉心湯エキス細粒,三黄瀉心湯エキス
クラシエ三黄瀉心湯エキス細粒,三黄瀉心湯エキス
オースギ三黄瀉心湯エキスＧ,三黄瀉心湯エキス
ＪＰＳ三黄瀉心湯エキス顆粒〔調剤用〕,三黄瀉心湯エキス
太虎堂の三黄瀉心湯エキス顆粒,三黄瀉心湯エキス
ツムラ三黄瀉心湯エキス顆粒（医療用）,三黄瀉心湯エキス
本草三黄瀉心湯エキス顆粒－Ｍ,三黄瀉心湯エキス
コタロー三黄瀉心湯エキスカプセル,三黄瀉心湯エキス
ツムラ三物黄ごん湯エキス顆粒（医療用）,三物黄ごん湯エキス
ツムラ滋陰降火湯エキス顆粒（医療用）,滋陰降火湯エキス
ツムラ滋陰至宝湯エキス顆粒（医療用）,滋陰至宝湯エキス
ツムラ四逆散エキス顆粒（医療用）,四逆散エキス
〔東洋〕四君子湯エキス細粒,四君子湯エキス
ツムラ四君子湯エキス顆粒（医療用）,四君子湯エキス
オースギ四君子湯エキス錠,四君子湯エキス
コタロー梔子柏皮湯エキス細粒,梔子柏皮湯エキス
〔東洋〕七物降下湯エキス細粒,七物降下湯エキス
オースギ七物降下湯エキスＧ,七物降下湯エキス
ツムラ七物降下湯エキス顆粒（医療用）,七物降下湯エキス
コタロー四物湯エキス細粒,四物湯エキス
ジュンコウ　四物湯ＦＣエキス細粒　医療用,四物湯エキス
クラシエ四物湯エキス細粒,四物湯エキス
太虎堂の四物湯エキス顆粒,四物湯エキス
ツムラ四物湯エキス顆粒（医療用）,四物湯エキス
本草四物湯エキス顆粒－Ｍ,四物湯エキス
クラシエ四物湯エキス錠,四物湯エキス
コタロー炙甘草湯エキス細粒,炙甘草湯エキス
ツムラ炙甘草湯エキス顆粒（医療用）,炙甘草湯エキス
コタロー芍薬甘草湯エキス細粒,芍薬甘草湯エキス
ジュンコウ　芍薬甘草湯ＦＣエキス細粒　医療用,芍薬甘草湯エキス
〔東洋〕芍薬甘草湯エキス細粒,芍薬甘草湯エキス
クラシエ芍薬甘草湯エキス細粒,芍薬甘草湯エキス
ツムラ芍薬甘草湯エキス顆粒（医療用）,芍薬甘草湯エキス
本草芍薬甘草湯エキス顆粒－Ｍ,芍薬甘草湯エキス
三和芍薬甘草附子湯エキス細粒,芍薬甘草附子湯エキス
コタロー十全大補湯エキス細粒,十全大補湯エキス
三和十全大補湯エキス細粒,十全大補湯エキス
ジュンコウ　十全大補湯ＦＣエキス細粒　医療用,十全大補湯エキス
〔東洋〕十全大補湯エキス細粒,十全大補湯エキス
クラシエ十全大補湯エキス細粒,十全大補湯エキス
オースギ十全大補湯エキスＧ,十全大補湯エキス
ツムラ十全大補湯エキス顆粒（医療用）,十全大補湯エキス
本草十全大補湯エキス顆粒－Ｍ,十全大補湯エキス
コタロー十味敗毒湯エキス細粒,十味敗毒湯エキス
三和十味敗毒湯エキス細粒,十味敗毒湯エキス
〔東洋〕十味敗毒湯エキス細粒,十味敗毒湯エキス
クラシエ十味敗毒湯エキス細粒,十味敗毒湯エキス
オースギ十味敗毒湯エキスＧ,十味敗毒湯エキス
ＪＰＳ十味敗毒湯エキス顆粒〔調剤用〕,十味敗毒湯エキス
太虎堂の十味敗毒湯エキス顆粒,十味敗毒湯エキス
ツムラ十味敗毒湯エキス顆粒（医療用）,十味敗毒湯エキス
本草十味敗毒湯エキス顆粒－Ｍ,十味敗毒湯エキス
クラシエ十味敗毒湯エキス錠,十味敗毒湯エキス
太虎堂の潤腸湯エキス顆粒,潤腸湯エキス
ツムラ潤腸湯エキス顆粒（医療用）,潤腸湯エキス
コタロー小建中湯エキス細粒,小建中湯エキス
オースギ小建中湯エキスＧ,小建中湯エキス
ツムラ小建中湯エキス顆粒（医療用）,小建中湯エキス
コタロー小柴胡湯エキス細粒,小柴胡湯エキス
三和小柴胡湯エキス細粒,小柴胡湯エキス
ジュンコウ　小柴胡湯ＦＣエキス細粒　医療用,小柴胡湯エキス
〔東洋〕小柴胡湯エキス細粒,小柴胡湯エキス
クラシエ小柴胡湯エキス細粒,小柴胡湯エキス
オースギ小柴胡湯エキスＧ,小柴胡湯エキス
ＪＰＳ小柴胡湯エキス顆粒〔調剤用〕,小柴胡湯エキス
太虎堂の小柴胡湯エキス顆粒,小柴胡湯エキス
ツムラ小柴胡湯エキス顆粒（医療用）,小柴胡湯エキス
本草小柴胡湯エキス顆粒－Ｍ,小柴胡湯エキス
オースギ小柴胡湯エキスＴ錠,小柴胡湯エキス
クラシエ小柴胡湯エキス錠,小柴胡湯エキス
ツムラ小柴胡湯加桔梗石膏エキス顆粒（医療用）,小柴胡湯加桔梗石膏エキス
コタロー小青竜湯エキス細粒,小青竜湯エキス
三和小青竜湯エキス細粒,小青竜湯エキス
クラシエ小青竜湯エキス細粒,小青竜湯エキス
オースギ小青竜湯エキスＧ,小青竜湯エキス
ＪＰＳ小青竜湯エキス顆粒〔調剤用〕,小青竜湯エキス
太虎堂の小青竜湯エキス顆粒,小青竜湯エキス
ツムラ小青竜湯エキス顆粒（医療用）,小青竜湯エキス
本草小青龍湯エキス顆粒－Ｍ,小青竜湯エキス
オースギ小青竜湯エキスＴ錠,小青竜湯エキス
クラシエ小青竜湯エキス錠,小青竜湯エキス
コタロー小半夏加茯苓湯エキス細粒,小半夏加茯苓湯エキス
クラシエ小半夏加茯苓湯エキス細粒,小半夏加茯苓湯エキス
ツムラ小半夏加茯苓湯エキス顆粒（医療用）,小半夏加茯苓湯エキス
本草小半夏加茯苓湯エキス顆粒－Ｍ,小半夏加茯苓湯エキス
オースギ小半夏加茯苓湯エキスＧ,小半夏加茯苓湯エキス
コタロー消風散エキス細粒,消風散エキス
オースギ消風散エキスＧ,消風散エキス
ツムラ消風散エキス顆粒（医療用）,消風散エキス
ツムラ升麻葛根湯エキス顆粒（医療用）,升麻葛根湯エキス
オースギ四苓湯細粒（調剤用）,四苓湯
コタロー辛夷清肺湯エキス細粒,辛夷清肺湯エキス
クラシエ辛夷清肺湯エキス細粒,辛夷清肺湯エキス
オースギ辛夷清肺湯エキスＧ,辛夷清肺湯エキス
ツムラ辛夷清肺湯エキス顆粒（医療用）,辛夷清肺湯エキス
太虎堂の参蘇飲エキス顆粒,参蘇飲エキス
ツムラ参蘇飲エキス顆粒（医療用）,参蘇飲エキス
コタロー神秘湯エキス細粒,神秘湯エキス
〔東洋〕神秘湯エキス細粒,神秘湯エキス
クラシエ神秘湯エキス細粒,神秘湯エキス
オースギ神秘湯エキスＧ,神秘湯エキス
ツムラ神秘湯エキス顆粒（医療用）,神秘湯エキス
本草神秘湯エキス顆粒－Ｍ,神秘湯エキス
コタロー真武湯エキス細粒,真武湯エキス
三和真武湯エキス細粒,真武湯エキス
ＪＰＳ真武湯エキス顆粒〔調剤用〕,真武湯エキス
ツムラ真武湯エキス顆粒（医療用）,真武湯エキス
オースギ清上防風湯エキスＧ,清上防風湯エキス
ツムラ清上防風湯エキス顆粒（医療用）,清上防風湯エキス
ツムラ清暑益気湯エキス顆粒（医療用）,清暑益気湯エキス
ジュンコウ　清心蓮子飲ＦＣエキス細粒　医療用,清心蓮子飲エキス
〔東洋〕清心連子飲エキス細粒,清心蓮子飲エキス
ツムラ清心蓮子飲エキス顆粒（医療用）,清心蓮子飲エキス
ツムラ清肺湯エキス顆粒（医療用）,清肺湯エキス
オースギ川きゅう茶調散料エキスＴＧ,川きゅう茶調散エキス
ツムラ川きゅう茶調散エキス顆粒（医療用）,川きゅう茶調散エキス
オースギ疎経活血湯エキスＧ,疎経活血湯エキス
太虎堂の疎経活血湯エキス顆粒,疎経活血湯エキス
ツムラ疎経活血湯エキス顆粒（医療用）,疎経活血湯エキス
オースギ大黄甘草湯エキスＧ,大黄甘草湯エキス
ツムラ大黄甘草湯エキス顆粒（医療用）,大黄甘草湯エキス
オースギ大黄甘草湯エキスＴ錠,大黄甘草湯エキス
コタロー大黄牡丹皮湯エキス細粒,大黄牡丹皮湯エキス
ツムラ大黄牡丹皮湯エキス顆粒（医療用）,大黄牡丹皮湯エキス
コタロー大建中湯エキス細粒,大建中湯エキス
ツムラ大建中湯エキス顆粒（医療用）,大建中湯エキス
コタロー大柴胡湯エキス細粒,大柴胡湯エキス
三和大柴胡湯エキス細粒,大柴胡湯エキス
ジュンコウ　大柴胡湯ＦＣエキス細粒　医療用,大柴胡湯エキス
〔東洋〕大柴胡湯エキス細粒,大柴胡湯エキス
クラシエ大柴胡湯エキス細粒,大柴胡湯エキス
オースギ大柴胡湯エキスＧ,大柴胡湯エキス
ＪＰＳ大柴胡湯エキス顆粒〔調剤用〕,大柴胡湯エキス
太虎堂の大柴胡湯エキス顆粒,大柴胡湯エキス
ツムラ大柴胡湯エキス顆粒（医療用）,大柴胡湯エキス
本草大柴胡湯エキス顆粒－Ｍ,大柴胡湯エキス
オースギ大柴胡湯エキスＴ錠,大柴胡湯エキス
クラシエ大柴胡湯エキス錠,大柴胡湯エキス
コタロー大柴胡湯去大黄エキス細粒,大柴胡湯去大黄エキス
三和大柴胡去大黄湯エキス細粒,大柴胡湯去大黄エキス
コタロー大承気湯エキス細粒,大承気湯エキス
ツムラ大承気湯エキス顆粒（医療用）,大承気湯エキス
三和大防風湯エキス細粒,大防風湯エキス
ツムラ大防風湯エキス顆粒（医療用）,大防風湯エキス
ツムラ竹じょ温胆湯エキス顆粒（医療用）,竹じょ温胆湯エキス
ツムラ治打撲一方エキス顆粒（医療用）,治打撲一方エキス
ツムラ治頭瘡一方エキス顆粒（医療用）,治頭瘡一方エキス
ツムラ調胃承気湯エキス顆粒（医療用）,調胃承気湯エキス
ツムラ釣藤散エキス顆粒（医療用）,釣藤散エキス
コタロー腸癰湯エキス細粒,腸癰湯エキス
コタロー猪苓湯エキス細粒,猪苓湯エキス
三和猪苓湯エキス細粒,猪苓湯エキス
〔東洋〕猪苓湯エキス細粒,猪苓湯エキス
クラシエ猪苓湯エキス細粒,猪苓湯エキス
オースギ猪苓湯エキスＧ,猪苓湯エキス
ＪＰＳ猪苓湯エキス顆粒〔調剤用〕,猪苓湯エキス
太虎堂の猪苓湯エキス顆粒,猪苓湯エキス
ツムラ猪苓湯エキス顆粒（医療用）,猪苓湯エキス
本草猪苓湯エキス顆粒－Ｍ,猪苓湯エキス
ツムラ猪苓湯合四物湯エキス顆粒（医療用）,猪苓湯合四物湯エキス
コタロー通導散エキス細粒,通導散エキス
太虎堂の通導散エキス顆粒,通導散エキス
ツムラ通導散エキス顆粒（医療用）,通導散エキス
コタロー桃核承気湯エキス細粒,桃核承気湯エキス
ジュンコウ　桃核承気湯ＦＣエキス細粒　医療用,桃核承気湯エキス
クラシエ桃核承気湯エキス細粒,桃核承気湯エキス
オースギ桃核承気湯エキスＧ,桃核承気湯エキス
ＪＰＳ桃核承気湯エキス顆粒〔調剤用〕,桃核承気湯エキス
ツムラ桃核承気湯エキス顆粒（医療用）,桃核承気湯エキス
本草桃核承気湯エキス顆粒－Ｍ,桃核承気湯エキス
クラシエ桃核承気湯エキス錠,桃核承気湯エキス
ツムラ当帰湯エキス顆粒（医療用）,当帰湯エキス
ツムラ当帰飲子エキス顆粒（医療用）,当帰飲子エキス
ツムラ当帰建中湯エキス顆粒（医療用）,当帰建中湯エキス
コタロー当帰四逆加呉茱萸生姜湯エキス細粒,当帰四逆加呉茱萸生姜湯エキス
クラシエ当帰四逆加呉茱萸生姜湯エキス細粒,当帰四逆加呉茱萸生姜湯エキス
オースギ当帰四逆加呉茱萸生姜湯エキスＧ,当帰四逆加呉茱萸生姜湯エキス
ツムラ当帰四逆加呉茱萸生姜湯エキス顆粒（医療用）,当帰四逆加呉茱萸生姜湯エキス
太虎堂の当帰芍薬散料エキス散,当帰芍薬散エキス
コタロー当帰芍薬散料エキス細粒,当帰芍薬散エキス
三和当帰芍薬散料エキス細粒,当帰芍薬散エキス
ジュンコウ　当帰芍薬散料ＦＣエキス細粒　医療用,当帰芍薬散エキス
〔東洋〕当帰芍薬散料エキス細粒,当帰芍薬散エキス
クラシエ当帰芍薬散料エキス細粒,当帰芍薬散エキス
オースギ当帰芍薬散料エキスＧ,当帰芍薬散エキス
ＪＰＳ当帰芍薬散料エキス顆粒〔調剤用〕,当帰芍薬散エキス
太虎堂の当帰芍薬散料エキス顆粒,当帰芍薬散エキス
ツムラ当帰芍薬散エキス顆粒（医療用）,当帰芍薬散エキス
本草当帰芍薬散料エキス顆粒－Ｍ,当帰芍薬散エキス
オースギ当帰芍薬散料エキスＴ錠,当帰芍薬散エキス
三和当帰芍薬散加附子エキス細粒,当帰芍薬散加附子エキス
ツムラ二朮湯エキス顆粒（医療用）,二朮湯エキス
〔東洋〕二陳湯エキス細粒,二陳湯エキス
ツムラ二陳湯エキス顆粒（医療用）,二陳湯エキス
ツムラ女神散エキス顆粒（医療用）,女神散エキス
